example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc
CHEBI:4470|CHEBI:4636|CHEBI:5551|PUBCHEM.COMPOUND:4786||HP:0012735,"['CHEBI:4470', 'CHEBI:4636', 'CHEBI:5551', 'PUBCHEM.COMPOUND:4786']",HP:0012735,1,indications,"['Guaifenesin', 'Phenylpropanolamine', 'Dextromethorphan', 'Diphenhydramine']",Cough,mechanistically_synergistic,0.9,False,"Drugs provide complementary mechanisms addressing cough: guaifenesin (expectorant), dextromethorphan (antitussive), phenylpropanolamine (decongestant reducing postnasal drip), and diphenhydramine (antihistamine with antitussive/sedative effects), producing synergistic symptom relief.",gpt-5-mini,v1,2026-02-21T21:23:38+00:00
CHEBI:5551|CHEBI:8093||HP:0012735,"['CHEBI:5551', 'CHEBI:8093']",HP:0012735,1,indications,"['Guaifenesin', 'Phenylephrine']",Cough,mechanistically_synergistic,0.9,False,Guaifenesin (expectorant) loosens/thins mucus while phenylephrine (alpha-agonist decongestant) reduces nasal congestion/postnasal drip; complementary mechanisms target cough symptoms together.,gpt-5-mini,v1,2026-02-21T21:23:35+00:00
CHEBI:16199|CHEBI:31286||MONDO:0001628,"['CHEBI:16199', 'CHEBI:31286']",MONDO:0001628,1,indications,"['Bifonazole', 'Urea']",tinea unguium,mechanistically_synergistic,0.92,False,"Bifonazole is a topical antifungal; urea is a keratolytic that softens nail plate and enhances penetration of antifungal into thickened nails, increasing efficacy against tinea unguium.",gpt-5-mini,v1,2026-02-21T21:23:36+00:00
CHEBI:5384|CHEBI:6801||MONDO:0005148,"['CHEBI:5384', 'CHEBI:6801']",MONDO:0005148,1,indications,"['Glipizide', 'Metformin']",type 2 diabetes mellitus,mechanistically_synergistic,0.95,False,Glipizide (sulfonylurea) increases insulin secretion while metformin reduces hepatic glucose production and improves insulin sensitivity; complementary mechanisms commonly combined to lower blood glucose in T2DM.,gpt-5-mini,v1,2026-02-21T21:23:34+00:00
CHEBI:31355|CHEBI:45863|UNII:2S9ZZM9Q9V||MONDO:0005233,"['CHEBI:31355', 'CHEBI:45863', 'UNII:2S9ZZM9Q9V']",MONDO:0005233,1,indications,"['Bevacizumab', 'Paclitaxel', 'Carboplatin']",non-small cell lung carcinoma,mechanistically_synergistic,0.92,False,Bevacizumab (anti-VEGF) combined with paclitaxel (microtubule inhibitor) and carboplatin (platinum DNA-damager) pairs anti-angiogenesis with cytotoxic chemotherapy; complementary mechanisms used together in non-small cell lung cancer to enhance anti-tumor effect.,gpt-5-mini,v1,2026-02-21T21:23:36+00:00
CHEBI:51209|CHEBI:52010||MONDO:0011786,"['CHEBI:51209', 'CHEBI:52010']",MONDO:0011786,1,indications,"['Pseudoephedrine', 'chlorphenamine']",Atopic rhinitis,mechanistically_synergistic,0.9,False,Chlorphenamine is an H1-antihistamine reducing histamine-mediated symptoms; pseudoephedrine is a sympathomimetic decongestant reducing nasal congestion—complementary mechanisms treating atopic (allergic) rhinitis.,gpt-5-mini,v1,2026-02-21T21:23:36+00:00
CHEBI:16080|CHEBI:8069|CHEBI:8107||MONDO:0041284,"['CHEBI:16080', 'CHEBI:8069', 'CHEBI:8107']",MONDO:0041284,1,indications,"['Phenytoin', 'Phenobarbital', 'Gamma-amino-beta-hydroxybutyric acid']",primary motor cortex epilepsy,mechanistically_synergistic,0.85,False,Phenytoin blocks voltage-gated Na+ channels while phenobarbital potentiates GABA_A inhibition and gamma-amino-beta-hydroxybutyric acid is a GABA analogue—complementary anticonvulsant mechanisms likely produce synergistic seizure suppression.,gpt-5-mini,v1,2026-02-21T21:23:38+00:00
CHEBI:4636|CHEBI:8093||HP:0000989,"['CHEBI:4636', 'CHEBI:8093']",HP:0000989,1,indications,"['Diphenhydramine', 'Phenylephrine']",Pruritus,common_comorbidity,0.85,False,Diphenhydramine (H1 antagonist) directly treats pruritus; phenylephrine is a vasoconstrictive decongestant not acting on itch pathways—combo is typical for multi-symptom (allergy/cold) relief rather than synergistic anti-itch mechanism.,gpt-5-mini,v1,2026-02-21T21:23:38+00:00
CHEBI:36560|DRUGBANK:DB11058||UMLS:C0006435,"['CHEBI:36560', 'DRUGBANK:DB11058']",UMLS:C0006435,1,indications,"['Petrolatum', 'Zinc oxide']",Chemical Burns,mechanistically_synergistic,0.86,False,Both petrolatum and zinc oxide act as topical skin protectants/barriers and promote wound healing and protection from irritants; combined use provides complementary barrier and soothing effects for chemical burns.,gpt-5-mini,v1,2026-02-21T21:23:35+00:00
CHEBI:16684|CHEBI:33130|CHEBI:6637||MONDO:0001126,"['CHEBI:16684', 'CHEBI:33130', 'CHEBI:6637']",MONDO:0001126,1,indications,"['Magnesium hydroxide', 'algeldrate', 'Atropine']",gastric ulcer,mechanistically_synergistic,0.82,False,Magnesium hydroxide and algeldrate are antacids that neutralize gastric acid; atropine reduces gastric secretions and motility—complementary mechanisms that together reduce acid-related mucosal damage in gastric ulcer.,gpt-5-mini,v1,2026-02-21T21:23:36+00:00
CHEBI:6909|CHEBI:7660||MONDO:0006014,"['CHEBI:6909', 'CHEBI:7660']",MONDO:0006014,1,indications,"['nystatin', 'Metronidazole']",vulvovaginal candidiasis,common_comorbidity,0.9,False,"Nystatin is an antifungal for Candida; metronidazole treats anaerobic bacteria/trichomonads. Metronidazole does not target Candida, so combo likely addresses co-occurring bacterial/trichomonal infection rather than synergistic action against vulvovaginal candidiasis.",gpt-5-mini,v1,2026-02-21T21:23:41+00:00
CHEBI:46859|DRUGBANK:DB15794||MONDO:0002508,"['CHEBI:46859', 'DRUGBANK:DB15794']",MONDO:0002508,1,indications,"['Solcoseryl', 'Polidocanol']",gingivitis,mechanistically_synergistic,0.6,True,Solcoseryl is a tissue-repair/healing promoter for oral mucosa; polidocanol provides local anesthetic/sclerosing effects and symptomatic relief. Together they address gingivitis via complementary mechanisms (healing + symptom/control).,gpt-5-mini,v1,2026-02-21T21:23:44+00:00
CHEBI:3697|CHEBI:471744||UMLS:C0520767,"['CHEBI:3697', 'CHEBI:471744']",UMLS:C0520767,1,indications,"['Cilastatin', 'Imipenem']",Staphylococcal endocarditis,side_effect_relief,0.9,False,"Cilastatin is a dehydropeptidase-I inhibitor that prevents renal degradation and toxic metabolites of imipenem, preserving/improving imipenem antimicrobial activity for treating Staphylococcal endocarditis rather than adding independent antibacterial effect.",gpt-5-mini,v1,2026-02-21T21:23:39+00:00
CHEBI:28527|CHEBI:9765|DRUGBANK:DB13281||MONDO:0005578,"['CHEBI:28527', 'CHEBI:9765', 'DRUGBANK:DB13281']",MONDO:0005578,1,indications,"['Trypsin', 'Rutin', 'Bromelains']",arthritis,mechanistically_synergistic,0.8,False,Trypsin and bromelain are proteolytic enzymes with reported anti-inflammatory/analgesic effects and rutin is an anti-inflammatory/antioxidant flavonoid; together they target inflammatory pathways in arthritis.,gpt-5-mini,v1,2026-02-21T21:23:36+00:00
CHEBI:15354|CHEBI:4636|CHEBI:8093||MONDO:0001793,"['CHEBI:15354', 'CHEBI:4636', 'CHEBI:8093']",MONDO:0001793,1,indications,"['Choline', 'Phenylephrine', 'Diphenhydramine']",Epiphora,mechanistically_synergistic,0.6,True,"Phenylephrine (alpha-1 vasoconstrictor) and diphenhydramine (antihistamine) can both reduce conjunctival redness/ allergic tearing contributing to epiphora; choline's role in treating epiphora is unclear, so review recommended.",gpt-5-mini,v1,2026-02-21T21:23:42+00:00
CHEBI:15671|CHEBI:30769|CHEBI:30769|CHEBI:32139||MONDO:0008171,"['CHEBI:15671', 'CHEBI:30769', 'CHEBI:30769', 'CHEBI:32139']",MONDO:0008171,1,indications,"['L-tartaric acid', 'Citric acid', 'Citric acid', 'Sodium bicarbonate']",nephrolithiasis,mechanistically_synergistic,0.9,False,Citrate (citric acid) and alkalinizing agent (sodium bicarbonate) modify urine chemistry—raising urinary citrate and pH—to prevent stone formation/dissolve certain stones; combined agents act on complementary mechanisms for nephrolithiasis.,gpt-5-mini,v1,2026-02-21T21:23:40+00:00
CHEBI:59773|CHEBI:7470||MONDO:0003799,"['CHEBI:59773', 'CHEBI:7470']",MONDO:0003799,1,indications,"['Naphazoline', 'CROMOLYN']",conjunctivitis,mechanistically_synergistic,0.88,False,Naphazoline is an ocular vasoconstrictor providing symptomatic relief; cromolyn is a mast cell stabilizer reducing allergic inflammation. They act on complementary mechanisms to treat conjunctivitis.,gpt-5-mini,v1,2026-02-21T21:23:38+00:00
CHEBI:16794|CHEBI:31807||UMLS:C4728126,"['CHEBI:16794', 'CHEBI:31807']",UMLS:C4728126,1,indications,"['Medazepam', 'Scopolamine']",Gastrointestinal spasm,mechanistically_synergistic,0.8,False,Scopolamine is an antimuscarinic antispasmodic acting on GI smooth muscle; medazepam (a benzodiazepine) provides central muscle relaxation/ anxiolysis that can reduce visceral pain and muscle tone. They act on distinct but complementary mechanisms to relieve gastrointestinal spasm.,gpt-5-mini,v1,2026-02-21T21:23:38+00:00
CHEBI:28241|DRUGBANK:DB13913||UMLS:C4728126,"['CHEBI:28241', 'DRUGBANK:DB13913']",UMLS:C4728126,1,indications,"['Belladonna', 'Papaverine']",Gastrointestinal spasm,mechanistically_synergistic,0.9,False,"Both drugs are antispasmodics acting on gastrointestinal smooth muscle via complementary mechanisms (belladonna = antimuscarinic; papaverine = direct smooth muscle relaxant/phosphodiesterase inhibition), thus jointly reducing GI spasm.",gpt-5-mini,v1,2026-02-21T21:23:39+00:00
CHEBI:52010|CHEBI:82722||HP:0031246,"['CHEBI:52010', 'CHEBI:82722']",HP:0031246,1,indications,"['chlorphenamine', 'Levodropropizine']",Dry cough,mechanistically_synergistic,0.88,False,Chlorphenamine (H1 antihistamine) addresses allergic/postnasal drip causes of cough while levodropropizine is a peripheral antitussive; they act on complementary pathways to reduce dry cough.,gpt-5-mini,v1,2026-02-21T21:23:39+00:00
CHEBI:36560|CHEBI:50819||HP:0000989,"['CHEBI:36560', 'CHEBI:50819']",HP:0000989,1,indications,"['Zinc oxide', 'Ferric oxide']",Pruritus,other,0.85,False,"Zinc oxide is a topical barrier/soothing agent used to relieve itching; ferric (iron) oxide is typically an inert pigment/colorant in formulations rather than an active antipruritic—combination likely formulation-related, not mechanistic synergy or side-effect management.",gpt-5-mini,v1,2026-02-21T21:23:40+00:00
CHEBI:134916|CHEBI:46195||HP:0012531,"['CHEBI:134916', 'CHEBI:46195']",HP:0012531,1,indications,"['Mephenoxalone', 'Acetaminophen']",Pain,mechanistically_synergistic,0.9,False,Mephenoxalone is a central muscle relaxant and acetaminophen is an analgesic/antipyretic; combined they address muscle spasm and nociceptive pain via complementary mechanisms to relieve pain.,gpt-5-mini,v1,2026-02-21T21:23:38+00:00
CHEBI:16714|CHEBI:7476||HP:0012531,"['CHEBI:16714', 'CHEBI:7476']",HP:0012531,1,indications,"['Codeine', 'Naproxen']",Pain,mechanistically_synergistic,0.9,False,"Codeine (opioid receptor agonist) and naproxen (NSAID/COX inhibitor) provide complementary analgesic mechanisms for pain, commonly combined to enhance pain relief and reduce required opioid dose.",gpt-5-mini,v1,2026-02-21T21:23:39+00:00
CHEBI:8207|CHEBI:9599||MONDO:0001744,"['CHEBI:8207', 'CHEBI:9599']",MONDO:0001744,1,indications,"['Pilocarpine', 'Timolol']",angle-closure glaucoma,mechanistically_synergistic,0.92,False,Pilocarpine (muscarinic agonist) induces miosis/increases trabecular outflow; timolol (beta-blocker) reduces aqueous humor production—complementary mechanisms lowering intraocular pressure in angle-closure glaucoma.,gpt-5-mini,v1,2026-02-21T21:23:38+00:00
CHEBI:15409|CHEBI:36560|DRUGBANK:DB11058|DRUGBANK:DB11112||NCIT:C35297,"['CHEBI:15409', 'CHEBI:36560', 'DRUGBANK:DB11058', 'DRUGBANK:DB11112']",NCIT:C35297,1,indications,"['Petrolatum', 'Zinc oxide', 'Lanolin', 'Levomenthol']",Skin Burning Sensation,mechanistically_synergistic,0.9,False,Topical petrolatum and lanolin act as emollients/occlusives and zinc oxide provides protective/astringent barrier while levomenthol gives topical cooling/analgesic relief; combined they address complementary mechanisms to relieve skin burning sensation.,gpt-5-mini,v1,2026-02-21T21:23:40+00:00
CHEBI:28674|CHEBI:3077||MONDO:0005709,"['CHEBI:28674', 'CHEBI:3077']",MONDO:0005709,1,indications,"['Tetryzoline', 'Betamethasone']",common cold,mechanistically_synergistic,0.72,False,Tetryzoline is a topical vasoconstrictive decongestant and betamethasone is an anti-inflammatory corticosteroid; together they address nasal congestion/inflammation through complementary mechanisms for common cold symptoms.,gpt-5-mini,v1,2026-02-21T21:23:42+00:00
CHEBI:31498|CHEBI:32139||NCIT:C78213,"['CHEBI:31498', 'CHEBI:32139']",NCIT:C78213,1,indications,"['Sodium bicarbonate', 'Dimethicone']",Meteorism,mechanistically_synergistic,0.9,False,"Sodium bicarbonate and dimethicone relieve meteorism via complementary mechanisms—bicarbonate neutralizes gastric acid/relieves dyspepsia and may reduce gas formation, dimethicone is an anti-foaming agent that breaks up gas bubbles—together enhancing relief of bloating.",gpt-5-mini,v1,2026-02-21T21:23:43+00:00
CHEBI:17650|CHEBI:17650|CHEBI:7507||MONDO:0006814,"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",MONDO:0006814,1,indications,"['Hydrocortisone', 'Framycetin', 'Hydrocortisone']",iritis,side_effect_relief,0.7,True,Hydrocortisone is a corticosteroid to reduce intraocular inflammation; framycetin is a topical antibiotic used to treat or prevent bacterial infection that can arise or be exacerbated by steroid therapy or to cover a possible infectious etiology of iritis.,gpt-5-mini,v1,2026-02-21T21:23:46+00:00
CHEBI:17650|CHEBI:6923||MONDO:0024268,"['CHEBI:17650', 'CHEBI:6923']",MONDO:0024268,1,indications,"['Miconazole', 'Hydrocortisone']",superficial mycosis,mechanistically_synergistic,0.9,False,Miconazole is an antifungal that targets the pathogen; hydrocortisone is a topical corticosteroid that reduces inflammation/itch associated with the infection. Combined to treat inflamed superficial fungal infections by addressing both pathogen and inflammatory response.,gpt-5-mini,v1,2026-02-21T21:23:41+00:00
CHEBI:16336|CHEBI:17754|UNII:K679OBS311||UMLS:C0234655,"['CHEBI:16336', 'CHEBI:17754', 'UNII:K679OBS311']",UMLS:C0234655,1,indications,"['Hyaluronic acid', 'Carboxymethylcellulose Sodium', 'Glycerin']",Burning eye sensation,mechanistically_synergistic,0.9,False,All three agents are ocular lubricants/humectants (artificial tear components) that act on the same disease mechanism—tear film lubrication/stabilization and ocular surface hydration—providing complementary/moisture-retaining effects for burning eye sensation.,gpt-5-mini,v1,2026-02-21T21:23:44+00:00
CHEBI:3175|CHEBI:51230|CHEBI:9599||MONDO:0006875,"['CHEBI:3175', 'CHEBI:51230', 'CHEBI:9599']",MONDO:0006875,1,indications,"['Brimonidine', 'Bimatoprost', 'Timolol']",ocular hypertension,mechanistically_synergistic,0.95,False,"Brimonidine (α2 agonist), Timolol (β-blocker) reduce aqueous humor production and Bimatoprost (prostaglandin analog) increases uveoscleral outflow; complementary mechanisms used together to lower intraocular pressure in ocular hypertension.",gpt-5-mini,v1,2026-02-21T21:23:40+00:00
CHEBI:48947|CHEBI:93248||MONDO:0002258,"['CHEBI:48947', 'CHEBI:93248']",MONDO:0002258,1,indications,"['Clavulanic acid', '(6R,7R)-7-[[2-(2-amino-4-thiazolyl)-2-(carboxymethoxyimino)-1-oxoethyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid']",pharyngitis,mechanistically_synergistic,0.92,False,"Clavulanic acid is a β-lactamase inhibitor combined with a β-lactam antibiotic to restore/enhance antibacterial activity against pathogens causing pharyngitis, i.e., complementary mechanisms enhancing efficacy.",gpt-5-mini,v1,2026-02-21T21:23:46+00:00
CHEBI:102524|CHEBI:135538|CHEBI:27732||HP:0012531,"['CHEBI:102524', 'CHEBI:135538', 'CHEBI:27732']",HP:0012531,1,indications,"['Propyphenazone', 'Butalbital', 'Caffeine']",Pain,mechanistically_synergistic,0.9,False,"Combination is a known analgesic formulation: propyphenazone provides analgesia, caffeine potentiates analgesic effect and increases efficacy, and butalbital adds sedative/muscle-relaxant properties—complementary mechanisms to relieve pain.",gpt-5-mini,v1,2026-02-21T21:23:40+00:00
CHEBI:15365|CHEBI:27732|CHEBI:32139||HP:0012531,"['CHEBI:15365', 'CHEBI:27732', 'CHEBI:32139']",HP:0012531,1,indications,"['Caffeine', 'Sodium bicarbonate', 'Aspirin']",Pain,mechanistically_synergistic,0.7,False,Aspirin is the analgesic; caffeine is a known analgesic adjuvant that potentiates aspirin’s pain relief; sodium bicarbonate (often in effervescent/antacid form) can increase aspirin solubility/absorption and reduce gastric irritation—together they enhance analgesic efficacy for pain.,gpt-5-mini,v1,2026-02-21T21:23:48+00:00
CHEBI:22652|CHEBI:5855||HP:0012531,"['CHEBI:22652', 'CHEBI:5855']",HP:0012531,1,indications,"['Ibuprofen', 'Ascorbic acid']",Pain,other,0.3,True,Ibuprofen is an NSAID analgesic; ascorbic acid (vitamin C) is not a standard analgesic or known to specifically mitigate ibuprofen side effects for pain. Insufficient evidence of mechanistic synergy or side-effect relief for treating pain.,gpt-5-mini,v1,2026-02-21T21:23:46+00:00
CHEBI:15354|CHEBI:32914||NCIT:C78325,"['CHEBI:15354', 'CHEBI:32914']",NCIT:C78325,1,indications,"['Cetylpyridinium', 'Choline']",Gingival Pain,other,0.35,True,Cetylpyridinium is an oral antiseptic used for gingival conditions; choline is a nutrient/excipient with no clear analgesic or anti-inflammatory role for gingival pain. No clear synergistic mechanism or side-effect mitigation identified; evidence is insufficient.,gpt-5-mini,v1,2026-02-21T21:23:43+00:00
CHEBI:16914|PUBCHEM.COMPOUND:6433489||UMLS:C0434437,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']",UMLS:C0434437,1,indications,"['Escin', 'Salicylic acid']",Joint sprain,mechanistically_synergistic,0.7,False,"Escin (aescin) has anti-inflammatory and anti-edema effects and salicylic acid provides local anti-inflammatory/analgesic action; together they target inflammation, swelling and pain in a joint sprain.",gpt-5-mini,v1,2026-02-21T21:23:45+00:00
